file_rel,part_index,kind,speaker,jp,en
f10_050_231_00_t001.spt,1189,dialogue,ロボロボ団ザコ女,★上記様のイベント最深部までの中継ポイント数箇所,★Several relay points along the route to the deepest part of the event mentioned above
f10_050_231_00_t001.spt,1192,dialogue,ロボロボ団ザコ女,　に仕掛けたい／変化はテキストていどで,I want to set up traps here / Changes are text-based
f10_050_231_00_t001.spt,1203,label,,ロボロボ団ザコ男,Rubberobo Gang Grunt
f10_050_231_00_t001.spt,1214,dialogue,ロボロボ団ザコ女,逃げるロボ～！,Runaway robo～!
f10_050_231_00_t001.spt,1222,dialogue,ロボロボ団ザコ女,お金欲しいロボ～,"I want money, robo～"
f10_050_231_00_t001.spt,1225,dialogue,ロボロボ団ザコ女,死にたくないロボ～！,"I don't want to die, robo～!"
f10_050_231_00_t001.spt,1232,label,,ロボロボ団ザコ女,Rubberobo Gang Scrub Girl
f10_050_231_00_t001.spt,1241,dialogue,ロボロボ団ザコ女,だからやめとけって言ったのに～,I told you to stop it!
f10_050_231_00_t001.spt,1244,dialogue,ロボロボ団ザコ女,ロボ～！,Robo～!
f10_050_231_00_t001.spt,1252,dialogue,ロボロボ団ザコ女,初めて聞いたロボ～！,"First time I've heard that,robo～!"
f10_050_231_00_t001.spt,1268,dialogue,ロボロボ団ザコ女,※などなどで,etc.
f10_050_231_00_t011.spt,1024,label,,ロボロボ団,Rubberobo Gang
f10_050_231_00_t011.spt,1035,dialogue,ロボロボ団,わああっ！,Waaah!
f10_050_231_00_t011.spt,1046,dialogue,ロボロボ団,助けて～ロボ～！,Help me～ robo～!
f10_050_231_00_t012.spt,1024,label,,ロボロボ団,Rubberobo Gang
f10_050_231_00_t012.spt,1035,dialogue,ロボロボ団,逃げるロボ～！,"Run, robo!"
f10_050_231_00_t013.spt,1024,label,,ロボロボ団,Rubberobo Gang
f10_050_231_00_t013.spt,1035,dialogue,ロボロボ団,お金ほしいロボ～,"I just wanted money, robo～"
f10_050_231_00_t013.spt,1038,dialogue,ロボロボ団,死にたくないロボ～！,"I don't want to die, robo～!"
f10_050_231_00_t014.spt,1024,label,,ロボロボ団,Rubberobo Gang
f10_050_231_00_t014.spt,1035,dialogue,ロボロボ団,だからやめとけって言ったのに～,I told you to stop it!
f10_050_231_00_t014.spt,1038,dialogue,ロボロボ団,ロボ～！,Robo～!
f10_050_231_00_t014.spt,1046,dialogue,ロボロボ団,初めて聞いたロボ～！,"First time I've heard that, robo～!"
f10_070_234_00_t021.spt,1046,dialogue,,くっ、耳が…っ！,"Ugghh, my ears...!"
f10_070_234_00_t021.spt,1058,label,,ミオ,Mio
f10_070_234_00_t021.spt,1067,dialogue,ミオ,なによこの音！？,What the heck is that sound!?
f10_070_234_00_t021.spt,1077,label,,リョウマ,Ryoma
f10_070_234_00_t021.spt,1086,dialogue,リョウマ,見ろ！！,Look!!
f10_070_234_00_t031.spt,1024,label,,ミオ,Mio
f10_070_234_00_t031.spt,1035,dialogue,探検部長：クニギク,きりがないわ！,There's no end to this!
f10_070_234_00_t031.spt,1042,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f10_070_234_00_t031.spt,1051,dialogue,探検部長：クニギク,いったん引こう！,Let's back off for now!
f10_070_234_00_t032.spt,1034,label,,校長,Principal
f10_070_234_00_t032.spt,1050,dialogue,校長,メタビー！,Metabee!
f10_070_234_00_t032.spt,1056,dialogue,校長,ロクショウ！,Rokusho!
f10_070_234_00_t032.spt,1083,dialogue,校長,復活しちまった…,It's come back to life...
f10_070_234_00_t032.spt,1089,dialogue,校長,復活してしまった…,It has been revived...
f10_070_234_00_t032.spt,1097,label,,校長,Principal
f10_070_234_00_t032.spt,1103,dialogue,校長,お前も引け！,You should back down too!
f10_070_234_00_t032.spt,1129,dialogue,校長,ごめんマスター,"Sorry, master"
f10_070_234_00_t032.spt,1132,dialogue,校長,オレ、約束まもれなかった…,I couldn't keep my promise...
f10_070_234_00_t032.spt,1138,dialogue,校長,すまぬマスター,"I'm sorry, master"
f10_070_234_00_t032.spt,1141,dialogue,校長,ワタシは約束を果たせなかった…,I failed to keep my promise...
f10_070_234_00_t032.spt,1156,label,,校長,Principal
f10_070_234_00_t032.spt,1162,dialogue,校長,まだだ！,Not yet!
f10_070_234_00_t032.spt,1165,dialogue,校長,まだ終わっちゃいない！,It's not over yet!
f10_070_234_00_t033.spt,1036,label,,校長,Principal
f10_070_234_00_t033.spt,1047,dialogue,校長,なんのために守ってきたんだ！,Why do you think I protected you all this
f10_070_234_00_t033.spt,1050,dialogue,校長,いつかぶん殴ってやるためだろ！,"time! So you could punch it one day!"
f10_070_234_00_t033.spt,1070,dialogue,校長,俺たちはまだ終わっちゃいない！,We're not done yet!
f10_070_234_00_t033.spt,1073,dialogue,校長,ここで終わりなんて許さねえぞメタビー！,"We can't let it end here, Metabee!"
f10_070_234_00_t033.spt,1079,dialogue,校長,俺たちはまだ終わっちゃいない！,We're not done yet!
f10_070_234_00_t033.spt,1082,dialogue,校長,ここで終わりなんて許さねえぞロクショウ！,"We can't let it end here, Rokusho!"
f10_070_234_00_t034.spt,1055,dialogue,,お前、だれだ。,Who are you?
f10_070_234_00_t034.spt,1061,dialogue,,何奴。,Who are you?
f10_070_234_00_t034.spt,1075,label,,校長,Principal
f10_070_234_00_t034.spt,1083,dialogue,校長,だれだっていい！,It doesn’t matter who I am
f10_070_234_00_t034.spt,1086,dialogue,校長,ここを出る！,We’re getting out of here!
f10_070_234_00_t034.spt,1101,dialogue,校長,いったん体勢を立て直すんだ！,Get your bearings back!
f10_070_234_00_t034.spt,1104,dialogue,校長,行くぞ！,Let's go!
f10_070_234_00_t034.spt,1137,dialogue,校長,…どけ。,......Out of the way.
f10_070_234_00_t035.spt,1024,label,,校長,Principal
f10_070_234_00_t035.spt,1035,dialogue,校長,やめるんだ！,Stop it!
f10_070_234_00_t035.spt,1061,dialogue,校長,ぶん殴れと言ったのは、あんただぜ。,You're the one who told me to punch him.
f10_070_234_00_t035.spt,1067,dialogue,校長,殴れと言ったのは貴様のはず。,You're the one who told me to hit him.
f10_070_234_00_t035.spt,1075,label,,校長,Principal
f10_070_234_00_t035.spt,1081,dialogue,校長,ひとりでとは言ってない！,I never said do it alone!
f10_070_234_00_t035.spt,1107,dialogue,校長,うるさい。,Shut up.
f10_070_234_00_t035.spt,1110,dialogue,校長,オレが従うのは――,The only one I'll obey is―
f10_070_234_00_t035.spt,1116,dialogue,校長,黙れ。,Shut up.
f10_070_234_00_t035.spt,1119,dialogue,校長,ワタシの従う者は唯ひとり――,I serve only one master―
f10_070_234_00_t035.spt,1141,dialogue,校長,マスターだけだ！,My master alone!
f10_070_234_00_t035.spt,1147,dialogue,校長,マスターのみ！,Only my master!
f10_070_234_00_t035.spt,1155,label,,校長,Principal
f10_070_234_00_t035.spt,1166,dialogue,校長,メタビー！！,Metabee!!
f10_070_234_00_t035.spt,1172,dialogue,校長,ロクショウ！！,Rokusho!!
f10_070_234_00_t036.spt,1024,label,,校長,Principal
f10_070_234_00_t036.spt,1035,dialogue,校長,っ！？,Huh!?
f10_070_234_00_t041.spt,1031,label,,校長,Principal
f10_070_234_00_t041.spt,1042,dialogue,校長,ふっ,*Sigh*
f10_070_234_00_t041.spt,1045,dialogue,校長,聞いたぜ、お前,"I heard you got beaten by those guys―"
f10_070_234_00_t041.spt,1053,dialogue,校長,ロボロボ団ごときにやられたそうだな？,"A bunch of nobodies, the Rubberobo
Gang, right?"
f10_070_234_00_t041.spt,1081,label,,校長,Principal
f10_070_234_00_t041.spt,1087,dialogue,校長,考えろ。,Think.
f10_070_234_00_t041.spt,1102,dialogue,校長,ひとりじゃなにもできねえぞ。,You can't do anything alone. Drop that
f10_070_234_00_t041.spt,1105,dialogue,校長,ちっぽけなプライドは捨ててオレと戦え！,pride of yours and fight together with me!
f10_070_234_00_t042.spt,1035,dialogue,,校長先生！,Principal!
f10_070_234_00_t042.spt,1043,label,,ミオ,Mio
f10_070_234_00_t042.spt,1052,dialogue,校長,ケガを！？,Did you get injured!?
f10_070_234_00_t042.spt,1059,label,,校長,Principal
f10_070_234_00_t042.spt,1068,dialogue,校長,足は動く。,My legs can still move.
f10_070_234_00_t042.spt,1071,dialogue,校長,移動に支障はない。,There are no problems with mobility.
f10_070_234_00_t042.spt,1079,dialogue,校長,が、やつらの相手は少々しんどい。,However, dealing with those guys is going 
f10_070_234_00_t042.spt,1082,dialogue,校長,援護を頼む。,to be a bit tough. I need backup.
f10_070_234_00_t043.spt,1046,dialogue,リョウマ,リョウカイ！,Understood!
f10_070_234_00_t043.spt,1051,label,,リョウマ,Ryoma
f10_070_234_00_t043.spt,1057,dialogue,リョウマ,脱出だ！,Escape!
f11_010_101_00_t011.spt,1038,label,,セレクト隊隊長,Select Corps Captain
f11_010_101_00_t011.spt,1049,dialogue,セレクト隊,うははは！,Wahaha!
f11_010_101_00_t011.spt,1052,dialogue,セレクト隊,このときを待っていたあああぁ！,I've been waiting for this moment!
f11_010_101_00_t011.spt,1060,dialogue,セレクト隊,総員！,All hands!
f11_010_101_00_t011.spt,1067,label,,セレクト隊,Select Corps
f11_010_101_00_t011.spt,1073,dialogue,セレクト隊,はっ！,Hah!
f11_010_101_00_t012.spt,1038,label,,セレクト隊隊長,Select Corps Captain
f11_010_101_00_t012.spt,1049,dialogue,セレクト隊,待っていろよ怪物とやら！,"Just wait, you monster! I, Tenshin-sama,"
f11_010_101_00_t012.spt,1052,dialogue,セレクト隊,このテンシンさまが見事成敗してやるわ！,will defeat you once and for all!
f11_010_101_00_t012.spt,1060,dialogue,セレクト隊,前進！,Advance!
f11_010_101_00_t012.spt,1067,label,,セレクト隊,Select Corps
f11_010_101_00_t012.spt,1073,dialogue,セレクト隊,はっ！,Hah!
f11_020_108_00_t011.spt,1034,label,,コトブキ先生,Ms. Kotobuki
f11_020_108_00_t011.spt,1045,dialogue,コトブキ先生,どうしましょう,What should we do?
f11_020_108_00_t011.spt,1048,dialogue,コトブキ先生,これから…,What should we do now...
f11_020_108_00_t011.spt,1065,label,,アケボノ先生,Mr. Akebono
f11_020_108_00_t011.spt,1074,dialogue,アケボノ先生,どうしようもないですな。,This is hopeless. The academy is now
f11_020_108_00_t011.spt,1077,dialogue,アケボノ先生,学院はもはや完全にセレクト隊の指揮下だ。,completely under the Select Corps' command.
f11_020_108_00_t011.spt,1091,label,,サイトウ先生,Mr. Saito
f11_020_108_00_t011.spt,1097,dialogue,サイトウ先生,彼らの指示がない限り,"Unless they allow us to,"
f11_020_108_00_t011.spt,1100,dialogue,サイトウ先生,我々は空気を吸うことすらできんのです…,we can't even breathe...
f11_020_108_00_t011.spt,1110,label,,トミギク先生,Ms. Tomigiku
f11_020_108_00_t011.spt,1119,dialogue,トミギク先生,そんな,That's―
f11_020_108_00_t011.spt,1122,dialogue,トミギク先生,悲観的すぎます！,You're being way too pessimistic!
f11_020_108_00_t011.spt,1132,label,,イズモ先生,Mr. Izumo
f11_020_108_00_t011.spt,1141,dialogue,イズモ先生,そ～ですよサイトウさん。,"She's right, Mr. Saito."
f11_020_108_00_t011.spt,1156,dialogue,イズモ先生,生徒たちのためにも、なにができるか,"For the sake of our students, we must think"
f11_020_108_00_t011.spt,1159,dialogue,イズモ先生,ぼくらは必死で考え行動せにゃならんのです。,and act calmly to figure out what we can do.
f11_020_108_00_t011.spt,1169,label,,ヤマモト先生,Ms. Yamamoto
f11_020_108_00_t011.spt,1178,dialogue,ヤマモト先生,あのあの,"Um, um...Are classes"
f11_020_108_00_t011.spt,1181,dialogue,ヤマモト先生,やはり明日からの授業は中止でしょうか。,really canceled starting tomorrow?
f11_020_108_00_t011.spt,1191,label,,サイトウ先生,Mr. Saito
f11_020_108_00_t011.spt,1200,dialogue,校長,少なくとも明日はやむを得んでしょう。,At least tomorrow is unavoidable. Notify
f11_020_108_00_t011.spt,1203,dialogue,校長,生徒たちには寮で待機するよう、連絡を――,the students to remain in the dorms―
f11_020_108_00_t011.spt,1210,label,,校長,Principal
f11_020_108_00_t011.spt,1216,dialogue,校長,その必要はない。,There's no need for that.
f11_020_108_00_t011.spt,1226,label,,コトブキ先生,Ms. Kotobuki
f11_020_108_00_t011.spt,1235,dialogue,コトブキ先生,校長先生！？,Principal!?
f11_020_108_00_t012.spt,1024,label,,校長,Principal
f11_020_108_00_t012.spt,1035,dialogue,トミギク先生,学院の敷地を出なければ自由,"They said that as long as we don't leave"
f11_020_108_00_t012.spt,1038,dialogue,トミギク先生,――と、やつらは言った。,"the school grounds, we're free. So, there's"
f11_020_108_00_t012.spt,1046,dialogue,トミギク先生,ならば、それ以上に気を回す必要はない。,no need to worry about anything else. We
f11_020_108_00_t012.spt,1049,dialogue,トミギク先生,ふだんどおりにしていればいい。,just carry on as we normally would.
f11_020_108_00_t012.spt,1056,label,,トミギク先生,Ms. Tomigiku
f11_020_108_00_t012.spt,1065,dialogue,校長,ですけどっ,But...
f11_020_108_00_t012.spt,1081,label,,校長,Principal
f11_020_108_00_t012.spt,1087,dialogue,校長,お前たちも、今のうちに休んでおけ。,You guys should get some rest while you can.
f11_020_108_00_t012.spt,1095,dialogue,校長,は、はい。,"Yes, sir."
f11_030_161_00_t011.spt,1027,label,,ミオ,Mio
f11_030_161_00_t011.spt,1038,dialogue,ミオ,静かね。,It's quiet.
f11_030_161_00_t011.spt,1064,dialogue,ミオ,なんだかすごい久しぶりな気がするなあ。,It feels like it's been forever.
f11_030_161_00_t012.spt,1034,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f11_030_161_00_t012.spt,1045,dialogue,探検部長：クニギク,さて。,Well then.
f11_030_161_00_t012.spt,1065,dialogue,探検部長：クニギク,情報整理をしときたいんだけど,"I want to organize the information,"
f11_030_161_00_t012.spt,1068,dialogue,探検部長：クニギク,いい？,okay?
f11_030_161_00_t012.spt,1083,dialogue,探検部長：クニギク,どうぞどうぞ。,"Please, go ahead."
f11_030_161_00_t013.spt,1033,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f11_030_161_00_t013.spt,1044,dialogue,探検部長：クニギク,あれこれ考えてみたんだけど…,I've been thinking about it a lot...
f11_030_161_00_t013.spt,1071,dialogue,探検部長：クニギク,今起きていることは、おそらく過去の再現なんだ。,"What's happening now is probably
a repetition of the past."
f11_030_161_00_t013.spt,1079,dialogue,探検部長：クニギク,過去の,The past...
f11_030_161_00_t013.spt,1087,label,,ミオ,Mio
f11_030_161_00_t013.spt,1096,dialogue,ミオ,再現？,Repetition?
f11_030_161_00_t013.spt,1110,label,,探検部長：クニギク,Exploration Club President: Kunigiku
